threshold,precision_detect,recall_detect,f1_detect,predicted_positive_rate,flags_per_10k,false_positives,true_positives,false_positives_per_true_positive
0.555,0.8463855421686747,0.5130858186244674,0.6388783630162941,0.498,4980.0,153,843,0.18149466192170818
0.556,0.8505747126436781,0.49543517954960437,0.6261538461538462,0.4785,4785.0,143,814,0.17567567567567569
0.557,0.8467309753483387,0.4808277541083384,0.6133540372670807,0.4665,4665.0,143,790,0.1810126582278481
0.558,0.8494983277591973,0.46378575776019476,0.6,0.4485,4485.0,135,762,0.17716535433070865
0.559,0.8576470588235294,0.443700547778454,0.5848375451263537,0.425,4250.0,121,729,0.16598079561042525
0.56,0.8536880290205562,0.4297017650639075,0.5716599190283401,0.4135,4135.0,121,706,0.17138810198300283
0.561,0.85375,0.4157029823493609,0.5591485878018829,0.4,4000.0,117,683,0.17130307467057102
0.562,0.8532467532467533,0.3998782714546561,0.5445503522585992,0.385,3850.0,113,657,0.1719939117199391
0.5630000000000001,0.847913862718708,0.38344491783323187,0.5280804694048616,0.3715,3715.0,113,630,0.17936507936507937
0.5640000000000001,0.8432732316227461,0.37005477784540475,0.5143824027072759,0.3605,3605.0,113,608,0.18585526315789475
0.5650000000000001,0.8631123919308358,0.36457699330493,0.5126230209670518,0.347,3469.9999999999995,95,599,0.15859766277128548
0.5660000000000001,0.8604992657856094,0.3566646378575776,0.504302925989673,0.3405,3405.0000000000005,95,586,0.1621160409556314
0.5670000000000001,0.8569277108433735,0.34631771150334756,0.4932813177286519,0.332,3320.0,95,569,0.16695957820738136
0.5680000000000001,0.8621745788667687,0.34266585514303105,0.4904181184668989,0.3265,3265.0,90,563,0.15985790408525755
0.5690000000000001,0.8591549295774648,0.33414485696895924,0.48115687992988604,0.3195,3195.0,90,549,0.16393442622950818
0.5700000000000001,0.8573692551505546,0.3292757151552039,0.4758135444151275,0.3155,3155.0,90,541,0.16635859519408502
0.5710000000000001,0.8694942903752039,0.32440657334144857,0.47251773049645396,0.3065,3065.0,80,533,0.150093808630394
0.5720000000000001,0.8675496688741722,0.3189287888009738,0.46639964396973743,0.302,3020.0,80,524,0.15267175572519084
0.5730000000000001,0.8657718120805369,0.3140596469872185,0.46092005359535504,0.298,2980.0,80,516,0.15503875968992248
0.5740000000000001,0.864406779661017,0.310407790626902,0.45678459471562927,0.295,2950.0,80,510,0.1568627450980392
0.5750000000000001,0.8632478632478633,0.30736457699330494,0.45332136445242377,0.2925,2925.0,80,505,0.15841584158415842
0.5760000000000001,0.8618307426597582,0.30371272063298843,0.44914491449144917,0.2895,2895.0,80,499,0.16032064128256512
0.577,0.8608695652173913,0.3012781497261108,0.44634806131650134,0.2875,2875.0,80,495,0.16161616161616163
0.578,0.8608695652173913,0.3012781497261108,0.44634806131650134,0.2875,2875.0,80,495,0.16161616161616163
0.579,0.8601398601398601,0.2994522215459525,0.44424379232505634,0.286,2859.9999999999995,80,492,0.16260162601626016
0.58,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.581,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.582,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.583,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.584,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.585,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.586,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.587,0.8596491228070176,0.29823493609251367,0.44283777677361047,0.285,2849.9999999999995,80,490,0.16326530612244897
0.588,0.8591549295774648,0.29701765063907487,0.4414292175486205,0.284,2839.9999999999995,80,488,0.16393442622950818
0.589,0.8576512455516014,0.29336579427875836,0.43718820861678004,0.281,2810.0000000000005,80,482,0.16597510373443983
0.59,0.8576512455516014,0.29336579427875836,0.43718820861678004,0.281,2810.0000000000005,80,482,0.16597510373443983
0.591,0.8566308243727598,0.2909312233718807,0.43434802362562475,0.279,2790.0000000000005,80,478,0.16736401673640167
0.592,0.8548094373865699,0.2866707242848448,0.4293527803099362,0.2755,2755.0,80,471,0.16985138004246284
0.593,0.8529411764705882,0.2824102251978089,0.42432556012802924,0.272,2720.0,80,464,0.1724137931034483
0.594,0.8603351955307262,0.28119293974437004,0.4238532110091743,0.2685,2685.0,75,462,0.16233766233766234
0.595,0.8571428571428571,0.2738892270237371,0.41512915129151295,0.2625,2625.0,75,450,0.16666666666666666
0.596,0.8526522593320236,0.2641509433962264,0.4033457249070632,0.2545,2545.0,75,434,0.1728110599078341
0.597,0.8545454545454545,0.25745587340231285,0.39569691300280635,0.2475,2475.0,72,423,0.1702127659574468
0.598,0.8506224066390041,0.24954351795496044,0.38588235294117645,0.241,2410.0,72,410,0.17560975609756097
0.599,0.8596491228070176,0.23858794887401097,0.3735111958075274,0.228,2280.0,64,392,0.16326530612244897
0.6,0.8504672897196262,0.2215459525258673,0.3515210043457267,0.214,2140.0,64,364,0.17582417582417584
0.601,0.8628428927680798,0.21059038344491784,0.3385518590998043,0.2005,2005.0000000000002,55,346,0.15895953757225434
0.602,0.8578811369509044,0.202069385270846,0.32709359605911326,0.1935,1935.0,55,332,0.16566265060240964
0.603,0.8501362397820164,0.1898965307364577,0.3104477611940299,0.1835,1835.0,55,312,0.1762820512820513
0.604,0.8805970149253731,0.17954960438222764,0.29828109201213343,0.1675,1675.0,40,295,0.13559322033898305
0.605,0.8942307692307693,0.16981132075471697,0.28542199488491043,0.156,1560.0,33,279,0.11827956989247312
0.606,0.8896321070234113,0.16189896530736458,0.2739443872296602,0.1495,1495.0,33,266,0.12406015037593984
0.607,0.9205776173285198,0.155203895313451,0.265625,0.1385,1385.0000000000002,22,255,0.08627450980392157
0.608,0.9133858267716536,0.14120511259890445,0.24459673168160256,0.127,1270.0,22,232,0.09482758620689655
0.609,0.905982905982906,0.12903225806451613,0.22589238145977622,0.117,1170.0,22,212,0.10377358490566038
0.61,0.8986175115207373,0.11868533171028606,0.2096774193548387,0.1085,1085.0,22,195,0.11282051282051282
0.611,0.9117647058823529,0.11320754716981132,0.20140768814293447,0.102,1019.9999999999999,18,186,0.0967741935483871
0.612,0.90625,0.10590383444917834,0.18964577656675752,0.096,960.0,18,174,0.10344827586206896
0.613,0.9032258064516129,0.10225197808886184,0.1837069436850738,0.093,930.0,18,168,0.10714285714285714
0.614,0.9,0.09860012172854535,0.17772901810202962,0.09,900.0,18,162,0.1111111111111111
0.615,0.8977272727272727,0.09616555082166768,0.1737218251786696,0.088,880.0,18,158,0.11392405063291139
0.616,0.8941176470588236,0.09251369446135119,0.16767788196359623,0.085,850.0000000000001,18,152,0.11842105263157894
0.617,0.891566265060241,0.09007912355447352,0.1636263128800442,0.083,830.0,18,148,0.12162162162162163
0.618,0.8902439024390244,0.08886183810103469,0.16159380188157166,0.082,820.0,18,146,0.1232876712328767
0.619,0.8888888888888888,0.08764455264759587,0.15955678670360113,0.081,810.0,18,144,0.125
0.62,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.621,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.622,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.623,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.624,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.625,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.626,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.627,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.628,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.629,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.63,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.631,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.632,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.633,0.8867924528301887,0.08581862446743761,0.1564927857935627,0.0795,795.0,18,141,0.1276595744680851
0.634,0.8846153846153846,0.08399269628727937,0.15341856586992775,0.078,780.0,18,138,0.13043478260869565
0.635,0.8831168831168831,0.08277541083384053,0.15136338341680577,0.077,770.0,18,136,0.1323529411764706
0.636,0.8823529411764706,0.08216676810712112,0.15033407572383073,0.0765,765.0,18,135,0.13333333333333333
0.637,0.8783783783783784,0.07912355447352404,0.14517029592406477,0.074,740.0,18,130,0.13846153846153847
0.638,0.8705035971223022,0.0736457699330493,0.1358024691358025,0.0695,695.0000000000001,18,121,0.1487603305785124
0.639,0.8854961832061069,0.07060255629945222,0.13077790304396844,0.0655,655.0,15,116,0.12931034482758622
0.64,0.8809523809523809,0.06755934266585514,0.12549462973431316,0.063,630.0,15,111,0.13513513513513514
0.641,0.8739495798319328,0.06329884357881924,0.11804767309875143,0.0595,595.0,15,104,0.14423076923076922
0.642,0.9166666666666666,0.060255629945222156,0.11307824100513991,0.054,540.0,9,99,0.09090909090909091
0.643,0.9108910891089109,0.05599513085818624,0.10550458715596331,0.0505,505.00000000000006,9,92,0.09782608695652174
0.644,0.9042553191489362,0.051734631771150334,0.09786989061600461,0.047,470.0,9,85,0.10588235294117647
0.645,0.925,0.04503956177723676,0.08589669181659895,0.04,400.0,6,74,0.08108108108108109
0.646,0.9166666666666666,0.04017041996348144,0.07696793002915453,0.036,360.0,6,66,0.09090909090909091
0.647,0.9,0.032866707242848445,0.06341749853200235,0.03,300.0,6,54,0.1111111111111111
0.648,1.0,0.02678027997565429,0.05216360403082395,0.022,220.0,0,44,0.0
0.649,1.0,0.023128423615337797,0.045211183819155266,0.019,190.0,0,38,0.0
0.65,1.0,0.01704199634814364,0.033512866546977854,0.014,140.0,0,28,0.0
0.651,1.0,0.011564211807668898,0.02286401925391095,0.0095,95.0,0,19,0.0
0.652,1.0,0.00852099817407182,0.016898008449004222,0.007,70.0,0,14,0.0
0.653,1.0,0.005477784540474742,0.01089588377723971,0.0045,45.0,0,9,0.0
0.654,1.0,0.0036518563603164943,0.0072771376591873865,0.003,30.0,0,6,0.0
0.655,1.0,0.002434570906877663,0.004857316332726169,0.002,20.0,0,4,0.0
0.656,1.0,0.0006086427267194157,0.0012165450121654502,0.0005,5.0,0,1,0.0
0.657,0.0,0.0,0.0,0.0,0.0,0,0,
0.658,0.0,0.0,0.0,0.0,0.0,0,0,
0.659,0.0,0.0,0.0,0.0,0.0,0,0,
0.66,0.0,0.0,0.0,0.0,0.0,0,0,
0.661,0.0,0.0,0.0,0.0,0.0,0,0,
0.662,0.0,0.0,0.0,0.0,0.0,0,0,
0.663,0.0,0.0,0.0,0.0,0.0,0,0,
0.664,0.0,0.0,0.0,0.0,0.0,0,0,
0.665,0.0,0.0,0.0,0.0,0.0,0,0,
0.666,0.0,0.0,0.0,0.0,0.0,0,0,
0.667,0.0,0.0,0.0,0.0,0.0,0,0,
0.668,0.0,0.0,0.0,0.0,0.0,0,0,
0.669,0.0,0.0,0.0,0.0,0.0,0,0,
0.67,0.0,0.0,0.0,0.0,0.0,0,0,
0.671,0.0,0.0,0.0,0.0,0.0,0,0,
0.672,0.0,0.0,0.0,0.0,0.0,0,0,
0.673,0.0,0.0,0.0,0.0,0.0,0,0,
0.674,0.0,0.0,0.0,0.0,0.0,0,0,
0.675,0.0,0.0,0.0,0.0,0.0,0,0,
0.676,0.0,0.0,0.0,0.0,0.0,0,0,
0.677,0.0,0.0,0.0,0.0,0.0,0,0,
0.678,0.0,0.0,0.0,0.0,0.0,0,0,
0.679,0.0,0.0,0.0,0.0,0.0,0,0,
0.68,0.0,0.0,0.0,0.0,0.0,0,0,
0.681,0.0,0.0,0.0,0.0,0.0,0,0,
0.682,0.0,0.0,0.0,0.0,0.0,0,0,
0.683,0.0,0.0,0.0,0.0,0.0,0,0,
0.684,0.0,0.0,0.0,0.0,0.0,0,0,
0.685,0.0,0.0,0.0,0.0,0.0,0,0,
0.686,0.0,0.0,0.0,0.0,0.0,0,0,
0.687,0.0,0.0,0.0,0.0,0.0,0,0,
0.6880000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6890000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6910000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6920000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6930000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6940000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6950000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6960000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6970000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6980000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.6990000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.7010000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.7020000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.7030000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.704,0.0,0.0,0.0,0.0,0.0,0,0,
0.705,0.0,0.0,0.0,0.0,0.0,0,0,
0.706,0.0,0.0,0.0,0.0,0.0,0,0,
0.707,0.0,0.0,0.0,0.0,0.0,0,0,
0.708,0.0,0.0,0.0,0.0,0.0,0,0,
0.709,0.0,0.0,0.0,0.0,0.0,0,0,
0.71,0.0,0.0,0.0,0.0,0.0,0,0,
0.711,0.0,0.0,0.0,0.0,0.0,0,0,
0.712,0.0,0.0,0.0,0.0,0.0,0,0,
0.713,0.0,0.0,0.0,0.0,0.0,0,0,
0.714,0.0,0.0,0.0,0.0,0.0,0,0,
0.715,0.0,0.0,0.0,0.0,0.0,0,0,
0.716,0.0,0.0,0.0,0.0,0.0,0,0,
0.717,0.0,0.0,0.0,0.0,0.0,0,0,
0.718,0.0,0.0,0.0,0.0,0.0,0,0,
0.719,0.0,0.0,0.0,0.0,0.0,0,0,
0.72,0.0,0.0,0.0,0.0,0.0,0,0,
0.721,0.0,0.0,0.0,0.0,0.0,0,0,
0.722,0.0,0.0,0.0,0.0,0.0,0,0,
0.723,0.0,0.0,0.0,0.0,0.0,0,0,
0.724,0.0,0.0,0.0,0.0,0.0,0,0,
0.725,0.0,0.0,0.0,0.0,0.0,0,0,
0.726,0.0,0.0,0.0,0.0,0.0,0,0,
0.727,0.0,0.0,0.0,0.0,0.0,0,0,
0.728,0.0,0.0,0.0,0.0,0.0,0,0,
0.729,0.0,0.0,0.0,0.0,0.0,0,0,
0.73,0.0,0.0,0.0,0.0,0.0,0,0,
0.731,0.0,0.0,0.0,0.0,0.0,0,0,
0.732,0.0,0.0,0.0,0.0,0.0,0,0,
0.733,0.0,0.0,0.0,0.0,0.0,0,0,
0.734,0.0,0.0,0.0,0.0,0.0,0,0,
0.735,0.0,0.0,0.0,0.0,0.0,0,0,
0.736,0.0,0.0,0.0,0.0,0.0,0,0,
0.737,0.0,0.0,0.0,0.0,0.0,0,0,
0.738,0.0,0.0,0.0,0.0,0.0,0,0,
0.739,0.0,0.0,0.0,0.0,0.0,0,0,
0.74,0.0,0.0,0.0,0.0,0.0,0,0,
0.741,0.0,0.0,0.0,0.0,0.0,0,0,
0.742,0.0,0.0,0.0,0.0,0.0,0,0,
0.743,0.0,0.0,0.0,0.0,0.0,0,0,
0.744,0.0,0.0,0.0,0.0,0.0,0,0,
0.745,0.0,0.0,0.0,0.0,0.0,0,0,
0.746,0.0,0.0,0.0,0.0,0.0,0,0,
0.747,0.0,0.0,0.0,0.0,0.0,0,0,
0.748,0.0,0.0,0.0,0.0,0.0,0,0,
0.749,0.0,0.0,0.0,0.0,0.0,0,0,
0.75,0.0,0.0,0.0,0.0,0.0,0,0,
0.751,0.0,0.0,0.0,0.0,0.0,0,0,
0.752,0.0,0.0,0.0,0.0,0.0,0,0,
0.753,0.0,0.0,0.0,0.0,0.0,0,0,
0.754,0.0,0.0,0.0,0.0,0.0,0,0,
0.755,0.0,0.0,0.0,0.0,0.0,0,0,
0.756,0.0,0.0,0.0,0.0,0.0,0,0,
0.757,0.0,0.0,0.0,0.0,0.0,0,0,
0.758,0.0,0.0,0.0,0.0,0.0,0,0,
0.759,0.0,0.0,0.0,0.0,0.0,0,0,
0.76,0.0,0.0,0.0,0.0,0.0,0,0,
0.761,0.0,0.0,0.0,0.0,0.0,0,0,
0.762,0.0,0.0,0.0,0.0,0.0,0,0,
0.763,0.0,0.0,0.0,0.0,0.0,0,0,
0.764,0.0,0.0,0.0,0.0,0.0,0,0,
0.765,0.0,0.0,0.0,0.0,0.0,0,0,
0.766,0.0,0.0,0.0,0.0,0.0,0,0,
0.767,0.0,0.0,0.0,0.0,0.0,0,0,
0.768,0.0,0.0,0.0,0.0,0.0,0,0,
0.769,0.0,0.0,0.0,0.0,0.0,0,0,
0.77,0.0,0.0,0.0,0.0,0.0,0,0,
0.771,0.0,0.0,0.0,0.0,0.0,0,0,
0.772,0.0,0.0,0.0,0.0,0.0,0,0,
0.773,0.0,0.0,0.0,0.0,0.0,0,0,
0.774,0.0,0.0,0.0,0.0,0.0,0,0,
0.775,0.0,0.0,0.0,0.0,0.0,0,0,
0.776,0.0,0.0,0.0,0.0,0.0,0,0,
0.777,0.0,0.0,0.0,0.0,0.0,0,0,
0.778,0.0,0.0,0.0,0.0,0.0,0,0,
0.779,0.0,0.0,0.0,0.0,0.0,0,0,
0.78,0.0,0.0,0.0,0.0,0.0,0,0,
0.781,0.0,0.0,0.0,0.0,0.0,0,0,
0.782,0.0,0.0,0.0,0.0,0.0,0,0,
0.783,0.0,0.0,0.0,0.0,0.0,0,0,
0.784,0.0,0.0,0.0,0.0,0.0,0,0,
0.785,0.0,0.0,0.0,0.0,0.0,0,0,
0.786,0.0,0.0,0.0,0.0,0.0,0,0,
0.787,0.0,0.0,0.0,0.0,0.0,0,0,
0.788,0.0,0.0,0.0,0.0,0.0,0,0,
0.789,0.0,0.0,0.0,0.0,0.0,0,0,
0.79,0.0,0.0,0.0,0.0,0.0,0,0,
0.791,0.0,0.0,0.0,0.0,0.0,0,0,
0.792,0.0,0.0,0.0,0.0,0.0,0,0,
0.793,0.0,0.0,0.0,0.0,0.0,0,0,
0.794,0.0,0.0,0.0,0.0,0.0,0,0,
0.795,0.0,0.0,0.0,0.0,0.0,0,0,
0.796,0.0,0.0,0.0,0.0,0.0,0,0,
0.797,0.0,0.0,0.0,0.0,0.0,0,0,
0.798,0.0,0.0,0.0,0.0,0.0,0,0,
0.799,0.0,0.0,0.0,0.0,0.0,0,0,
0.8,0.0,0.0,0.0,0.0,0.0,0,0,
0.801,0.0,0.0,0.0,0.0,0.0,0,0,
0.802,0.0,0.0,0.0,0.0,0.0,0,0,
0.803,0.0,0.0,0.0,0.0,0.0,0,0,
0.804,0.0,0.0,0.0,0.0,0.0,0,0,
0.805,0.0,0.0,0.0,0.0,0.0,0,0,
0.806,0.0,0.0,0.0,0.0,0.0,0,0,
0.807,0.0,0.0,0.0,0.0,0.0,0,0,
0.808,0.0,0.0,0.0,0.0,0.0,0,0,
0.809,0.0,0.0,0.0,0.0,0.0,0,0,
0.81,0.0,0.0,0.0,0.0,0.0,0,0,
0.811,0.0,0.0,0.0,0.0,0.0,0,0,
0.812,0.0,0.0,0.0,0.0,0.0,0,0,
0.8130000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8140000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8150000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8160000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8170000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8180000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8190000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8210000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8220000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8230000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8250000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8260000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8270000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8280000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8290000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8310000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.8320000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.833,0.0,0.0,0.0,0.0,0.0,0,0,
0.834,0.0,0.0,0.0,0.0,0.0,0,0,
0.835,0.0,0.0,0.0,0.0,0.0,0,0,
0.836,0.0,0.0,0.0,0.0,0.0,0,0,
0.837,0.0,0.0,0.0,0.0,0.0,0,0,
0.838,0.0,0.0,0.0,0.0,0.0,0,0,
0.839,0.0,0.0,0.0,0.0,0.0,0,0,
0.84,0.0,0.0,0.0,0.0,0.0,0,0,
0.841,0.0,0.0,0.0,0.0,0.0,0,0,
0.842,0.0,0.0,0.0,0.0,0.0,0,0,
0.843,0.0,0.0,0.0,0.0,0.0,0,0,
0.844,0.0,0.0,0.0,0.0,0.0,0,0,
0.845,0.0,0.0,0.0,0.0,0.0,0,0,
0.846,0.0,0.0,0.0,0.0,0.0,0,0,
0.847,0.0,0.0,0.0,0.0,0.0,0,0,
0.848,0.0,0.0,0.0,0.0,0.0,0,0,
0.849,0.0,0.0,0.0,0.0,0.0,0,0,
0.85,0.0,0.0,0.0,0.0,0.0,0,0,
0.851,0.0,0.0,0.0,0.0,0.0,0,0,
0.852,0.0,0.0,0.0,0.0,0.0,0,0,
0.853,0.0,0.0,0.0,0.0,0.0,0,0,
0.854,0.0,0.0,0.0,0.0,0.0,0,0,
0.855,0.0,0.0,0.0,0.0,0.0,0,0,
0.856,0.0,0.0,0.0,0.0,0.0,0,0,
0.857,0.0,0.0,0.0,0.0,0.0,0,0,
0.858,0.0,0.0,0.0,0.0,0.0,0,0,
0.859,0.0,0.0,0.0,0.0,0.0,0,0,
0.86,0.0,0.0,0.0,0.0,0.0,0,0,
0.861,0.0,0.0,0.0,0.0,0.0,0,0,
0.862,0.0,0.0,0.0,0.0,0.0,0,0,
0.863,0.0,0.0,0.0,0.0,0.0,0,0,
0.864,0.0,0.0,0.0,0.0,0.0,0,0,
0.865,0.0,0.0,0.0,0.0,0.0,0,0,
0.866,0.0,0.0,0.0,0.0,0.0,0,0,
0.867,0.0,0.0,0.0,0.0,0.0,0,0,
0.868,0.0,0.0,0.0,0.0,0.0,0,0,
0.869,0.0,0.0,0.0,0.0,0.0,0,0,
0.87,0.0,0.0,0.0,0.0,0.0,0,0,
0.871,0.0,0.0,0.0,0.0,0.0,0,0,
0.872,0.0,0.0,0.0,0.0,0.0,0,0,
0.873,0.0,0.0,0.0,0.0,0.0,0,0,
0.874,0.0,0.0,0.0,0.0,0.0,0,0,
0.875,0.0,0.0,0.0,0.0,0.0,0,0,
0.876,0.0,0.0,0.0,0.0,0.0,0,0,
0.877,0.0,0.0,0.0,0.0,0.0,0,0,
0.878,0.0,0.0,0.0,0.0,0.0,0,0,
0.879,0.0,0.0,0.0,0.0,0.0,0,0,
0.88,0.0,0.0,0.0,0.0,0.0,0,0,
0.881,0.0,0.0,0.0,0.0,0.0,0,0,
0.882,0.0,0.0,0.0,0.0,0.0,0,0,
0.883,0.0,0.0,0.0,0.0,0.0,0,0,
0.884,0.0,0.0,0.0,0.0,0.0,0,0,
0.885,0.0,0.0,0.0,0.0,0.0,0,0,
0.886,0.0,0.0,0.0,0.0,0.0,0,0,
0.887,0.0,0.0,0.0,0.0,0.0,0,0,
0.888,0.0,0.0,0.0,0.0,0.0,0,0,
0.889,0.0,0.0,0.0,0.0,0.0,0,0,
0.89,0.0,0.0,0.0,0.0,0.0,0,0,
0.891,0.0,0.0,0.0,0.0,0.0,0,0,
0.892,0.0,0.0,0.0,0.0,0.0,0,0,
0.893,0.0,0.0,0.0,0.0,0.0,0,0,
0.894,0.0,0.0,0.0,0.0,0.0,0,0,
0.895,0.0,0.0,0.0,0.0,0.0,0,0,
0.896,0.0,0.0,0.0,0.0,0.0,0,0,
0.897,0.0,0.0,0.0,0.0,0.0,0,0,
0.898,0.0,0.0,0.0,0.0,0.0,0,0,
0.899,0.0,0.0,0.0,0.0,0.0,0,0,
0.9,0.0,0.0,0.0,0.0,0.0,0,0,
0.901,0.0,0.0,0.0,0.0,0.0,0,0,
0.902,0.0,0.0,0.0,0.0,0.0,0,0,
0.903,0.0,0.0,0.0,0.0,0.0,0,0,
0.904,0.0,0.0,0.0,0.0,0.0,0,0,
0.905,0.0,0.0,0.0,0.0,0.0,0,0,
0.906,0.0,0.0,0.0,0.0,0.0,0,0,
0.907,0.0,0.0,0.0,0.0,0.0,0,0,
0.908,0.0,0.0,0.0,0.0,0.0,0,0,
0.909,0.0,0.0,0.0,0.0,0.0,0,0,
0.91,0.0,0.0,0.0,0.0,0.0,0,0,
0.911,0.0,0.0,0.0,0.0,0.0,0,0,
0.912,0.0,0.0,0.0,0.0,0.0,0,0,
0.913,0.0,0.0,0.0,0.0,0.0,0,0,
0.914,0.0,0.0,0.0,0.0,0.0,0,0,
0.915,0.0,0.0,0.0,0.0,0.0,0,0,
0.916,0.0,0.0,0.0,0.0,0.0,0,0,
0.917,0.0,0.0,0.0,0.0,0.0,0,0,
0.918,0.0,0.0,0.0,0.0,0.0,0,0,
0.919,0.0,0.0,0.0,0.0,0.0,0,0,
0.92,0.0,0.0,0.0,0.0,0.0,0,0,
0.921,0.0,0.0,0.0,0.0,0.0,0,0,
0.922,0.0,0.0,0.0,0.0,0.0,0,0,
0.923,0.0,0.0,0.0,0.0,0.0,0,0,
0.924,0.0,0.0,0.0,0.0,0.0,0,0,
0.925,0.0,0.0,0.0,0.0,0.0,0,0,
0.926,0.0,0.0,0.0,0.0,0.0,0,0,
0.927,0.0,0.0,0.0,0.0,0.0,0,0,
0.928,0.0,0.0,0.0,0.0,0.0,0,0,
0.929,0.0,0.0,0.0,0.0,0.0,0,0,
0.93,0.0,0.0,0.0,0.0,0.0,0,0,
0.931,0.0,0.0,0.0,0.0,0.0,0,0,
0.932,0.0,0.0,0.0,0.0,0.0,0,0,
0.933,0.0,0.0,0.0,0.0,0.0,0,0,
0.934,0.0,0.0,0.0,0.0,0.0,0,0,
0.935,0.0,0.0,0.0,0.0,0.0,0,0,
0.936,0.0,0.0,0.0,0.0,0.0,0,0,
0.937,0.0,0.0,0.0,0.0,0.0,0,0,
0.9380000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9390000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9400000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9410000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
0.9420000000000001,0.0,0.0,0.0,0.0,0.0,0,0,
